ID,Cluster,TNF-Signature
TCGA.BA.A4IH.01,Cluster III,2587.187366
TCGA.BA.A4II.01,Cluster III,2473.432138
TCGA.BA.A6D8.01,Cluster III,2126.141457
TCGA.BA.A6DA.01,Cluster III,2614.171278
TCGA.BA.A6DB.01,Cluster III,3049.109198
TCGA.BA.A6DD.01,Cluster III,2814.844928
TCGA.BA.A6DE.01,Cluster III,2392.17223
TCGA.BA.A6DG.01,Cluster III,2832.175901
TCGA.BA.A6DI.01,Cluster III,2424.910931
TCGA.BA.A6DJ.01,Cluster III,3037.33325
TCGA.BA.A6DL.01,Cluster III,2135.054287
TCGA.BA.A8YP.01,Cluster III,2186.003233
TCGA.BB.4217.01,Cluster III,3096.123647
TCGA.BB.4223.01,Cluster III,2879.435367
TCGA.BB.4224.01,Cluster III,1864.672389
TCGA.BB.4225.01,Cluster III,3275.211292
TCGA.BB.4227.01,Cluster III,2174.980249
TCGA.BB.4228.01,Cluster III,2738.186029
TCGA.BB.7861.01,Cluster III,3681.081087
TCGA.BB.7862.01,Cluster III,2526.776886
TCGA.BB.7863.01,Cluster III,2356.078446
TCGA.BB.7864.01,Cluster III,1858.624299
TCGA.BB.7866.01,Cluster III,2803.656262
TCGA.BB.7870.01,Cluster III,2283.93593
TCGA.BB.7871.01,Cluster III,2419.846846
TCGA.BB.7872.01,Cluster III,2593.325211
TCGA.BB.8601.01,Cluster III,1825.91416
TCGA.BB.A5HU.01,Cluster III,2508.14799
TCGA.BB.A5HY.01,Cluster III,2255.168347
TCGA.BB.A5HZ.01,Cluster III,2300.230125
TCGA.BB.A6UO.01,Cluster III,2483.344213
TCGA.C9.A47Z.01,Cluster III,2331.844836
TCGA.C9.A480.01,Cluster III,2446.001929
TCGA.CN.4722.01,Cluster III,2508.567237
TCGA.CN.4723.01,Cluster III,2674.704071
TCGA.CN.4725.01,Cluster III,2211.032299
TCGA.CN.4726.01,Cluster III,2707.43945
TCGA.CN.4727.01,Cluster III,2259.306405
TCGA.CN.4729.01,Cluster III,2719.434811
TCGA.CN.4730.01,Cluster III,2173.045413
TCGA.CN.4731.01,Cluster III,2399.223655
TCGA.CN.4733.01,Cluster III,3736.170388
TCGA.CN.4734.01,Cluster III,3007.920951
TCGA.CN.4735.01,Cluster III,2946.645525
TCGA.CN.4736.01,Cluster III,3070.681706
TCGA.CN.4737.01,Cluster III,2437.701163
TCGA.CN.4738.01,Cluster III,2943.701868
TCGA.CN.4739.01,Cluster III,2694.5009
TCGA.CN.4741.01,Cluster III,2340.965173
TCGA.CN.4742.01,Cluster III,2736.106017
TCGA.CN.5355.01,Cluster III,2717.872644
TCGA.CN.5356.01,Cluster III,2327.555848
TCGA.CN.5359.01,Cluster III,3076.121433
TCGA.CN.5360.01,Cluster III,3046.774558
TCGA.CN.5361.01,Cluster III,2582.118059
TCGA.CN.5363.01,Cluster III,2664.816624
TCGA.CN.5364.01,Cluster III,2672.859079
TCGA.CN.5365.01,Cluster III,2524.14289
TCGA.CN.5366.01,Cluster III,2584.217917
TCGA.CN.5367.01,Cluster III,2388.226666
TCGA.CN.5369.01,Cluster III,3335.225343
TCGA.CN.5370.01,Cluster III,3370.407476
TCGA.CN.5373.01,Cluster III,3162.587617
TCGA.CN.5374.01,Cluster III,2692.743001
TCGA.CN.6010.01,Cluster III,2364.924911
TCGA.CN.6011.01,Cluster III,2370.944067
TCGA.CN.6012.01,Cluster III,2752.407051
TCGA.CN.6013.01,Cluster III,3191.297899
TCGA.CN.6016.01,Cluster III,2831.955661
TCGA.CN.6018.01,Cluster III,3143.024234
TCGA.CN.6020.01,Cluster III,2952.736717
TCGA.CN.6021.01,Cluster III,2489.364439
TCGA.CN.6022.01,Cluster III,2849.134378
TCGA.CN.6023.01,Cluster III,2578.194715
TCGA.CN.6024.01,Cluster III,2173.420232
TCGA.CN.6988.01,Cluster III,2168.509173
TCGA.CN.6989.01,Cluster III,2976.228303
TCGA.CN.6992.01,Cluster III,2145.4405
TCGA.CN.6994.01,Cluster III,2597.821976
TCGA.CN.6995.01,Cluster III,2908.987039
TCGA.CN.6996.01,Cluster III,3247.051896
TCGA.CN.6997.01,Cluster III,2145.728077
TCGA.CN.6998.01,Cluster III,2441.956816
TCGA.CN.A497.01,Cluster III,2511.126734
TCGA.CN.A498.01,Cluster III,2544.793578
TCGA.CN.A499.01,Cluster III,2777.372148
TCGA.CN.A49A.01,Cluster III,1933.147132
TCGA.CN.A49B.01,Cluster III,2994.089549
TCGA.CN.A49C.01,Cluster III,2541.665668
TCGA.CN.A63T.01,Cluster III,2840.49317
TCGA.CN.A63U.01,Cluster III,2013.006631
TCGA.CN.A63V.01,Cluster III,2369.49312
TCGA.CN.A63W.01,Cluster III,2335.125024
TCGA.CN.A641.01,Cluster III,2087.060497
TCGA.CN.A642.01,Cluster III,2717.84943
TCGA.CN.A6UY.01,Cluster III,3106.869294
TCGA.CN.A6V3.01,Cluster III,2688.156117
TCGA.CN.A6V6.01,Cluster III,2969.183242
TCGA.CN.A6V7.01,Cluster III,2146.363926
TCGA.CQ.5323.01,Cluster III,2526.683264
TCGA.CQ.5324.01,Cluster III,2736.028575
TCGA.CQ.5325.01,Cluster III,3397.257201
TCGA.CQ.5326.01,Cluster III,2860.642495
TCGA.CQ.5327.01,Cluster III,2942.240721
TCGA.CQ.5329.01,Cluster III,2729.103659
TCGA.CQ.5330.01,Cluster III,3042.054257
TCGA.CQ.5331.01,Cluster III,3223.509632
TCGA.CQ.5332.01,Cluster III,2234.498401
TCGA.CQ.5333.01,Cluster III,3115.289534
TCGA.CQ.5334.01,Cluster III,3129.734852
TCGA.CQ.6218.01,Cluster III,2899.610505
TCGA.CQ.6219.01,Cluster III,2975.198415
TCGA.CQ.6220.01,Cluster III,2536.391663
TCGA.CQ.6222.01,Cluster III,3125.530852
TCGA.CQ.6223.01,Cluster III,2699.887711
TCGA.CQ.6224.01,Cluster III,2793.046357
TCGA.CQ.6225.01,Cluster III,1900.172906
TCGA.CQ.6227.01,Cluster III,2738.147292
TCGA.CQ.6228.01,Cluster III,2216.551896
TCGA.CQ.6229.01,Cluster III,2488.551589
TCGA.CQ.7063.01,Cluster III,3028.629859
TCGA.CQ.7065.01,Cluster III,1883.470289
TCGA.CQ.7067.01,Cluster III,2735.93959
TCGA.CQ.7068.01,Cluster III,3190.457157
TCGA.CQ.7069.01,Cluster III,2547.155201
TCGA.CQ.7071.01,Cluster III,2675.754986
TCGA.CQ.7072.01,Cluster III,2370.91439
TCGA.CQ.A4C6.01,Cluster III,2691.947369
TCGA.CQ.A4C7.01,Cluster III,2499.499331
TCGA.CQ.A4C9.01,Cluster III,2543.685658
TCGA.CQ.A4CA.01,Cluster III,3082.267099
TCGA.CQ.A4CB.01,Cluster III,2936.870356
TCGA.CQ.A4CD.01,Cluster III,2872.604349
TCGA.CQ.A4CE.01,Cluster III,2597.010279
TCGA.CQ.A4CG.01,Cluster III,2561.701598
TCGA.CQ.A4CH.01,Cluster III,2319.116207
TCGA.CQ.A4CI.01,Cluster III,1941.872324
TCGA.CR.5243.01,Cluster III,2918.538969
TCGA.CR.5247.01,Cluster III,2282.99548
TCGA.CR.5248.01,Cluster III,3156.331347
TCGA.CR.5249.01,Cluster III,3132.353795
TCGA.CR.5250.01,Cluster III,3139.542204
TCGA.CR.6467.01,Cluster III,2995.123678
TCGA.CR.6470.01,Cluster III,3343.768928
TCGA.CR.6471.01,Cluster III,2916.055423
TCGA.CR.6472.01,Cluster III,2071.818734
TCGA.CR.6473.01,Cluster III,2559.679136
TCGA.CR.6474.01,Cluster III,3148.991064
TCGA.CR.6477.01,Cluster III,2881.404664
TCGA.CR.6478.01,Cluster III,3372.147132
TCGA.CR.6480.01,Cluster III,2448.623158
TCGA.CR.6481.01,Cluster III,3580.792727
TCGA.CR.6484.01,Cluster III,3272.772241
TCGA.CR.6487.01,Cluster III,3370.20639
TCGA.CR.6488.01,Cluster III,2736.775415
TCGA.CR.6491.01,Cluster III,2505.944669
TCGA.CR.6492.01,Cluster III,2818.8379
TCGA.CR.6493.01,Cluster III,2380.708249
TCGA.CR.7364.01,Cluster III,2363.771377
TCGA.CR.7365.01,Cluster III,2513.004449
TCGA.CR.7367.01,Cluster III,2660.284105
TCGA.CR.7368.01,Cluster III,2755.601972
TCGA.CR.7369.01,Cluster III,2581.202792
TCGA.CR.7370.01,Cluster III,2458.482723
TCGA.CR.7371.01,Cluster III,2840.715756
TCGA.CR.7372.01,Cluster III,2472.206861
TCGA.CR.7373.01,Cluster III,2962.028276
TCGA.CR.7374.01,Cluster III,2391.888404
TCGA.CR.7377.01,Cluster III,3059.229212
TCGA.CR.7379.01,Cluster III,2586.322126
TCGA.CR.7380.01,Cluster III,2542.128717
TCGA.CR.7382.01,Cluster III,3512.427112
TCGA.CR.7383.01,Cluster III,3127.780021
TCGA.CR.7385.01,Cluster III,3001.669383
TCGA.CR.7386.01,Cluster III,3049.793588
TCGA.CR.7388.01,Cluster III,2998.636624
TCGA.CR.7389.01,Cluster III,2697.601181
TCGA.CR.7390.01,Cluster III,2305.909711
TCGA.CR.7391.01,Cluster III,3012.0085
TCGA.CR.7392.01,Cluster III,3187.073223
TCGA.CR.7394.01,Cluster III,3139.954855
TCGA.CR.7395.01,Cluster III,3197.288578
TCGA.CR.7397.01,Cluster III,2736.925001
TCGA.CR.7398.01,Cluster III,2082.755348
TCGA.CR.7399.01,Cluster III,2945.618776
TCGA.CR.7401.01,Cluster III,2598.191583
TCGA.CR.7402.01,Cluster III,2387.286956
TCGA.CR.7404.01,Cluster III,2883.892402
TCGA.CV.5430.01,Cluster III,2764.810786
TCGA.CV.5431.01,Cluster III,3319.832618
TCGA.CV.5432.01,Cluster III,2155.670359
TCGA.CV.5434.01,Cluster III,2859.885302
TCGA.CV.5435.01,Cluster III,2269.358785
TCGA.CV.5436.01,Cluster III,2352.149585
TCGA.CV.5439.01,Cluster III,2500.449399
TCGA.CV.5440.01,Cluster III,2195.785333
TCGA.CV.5441.01,Cluster III,2329.826148
TCGA.CV.5442.01,Cluster III,1789.813967
TCGA.CV.5443.01,Cluster III,3156.505822
TCGA.CV.5444.01,Cluster III,2894.131935
TCGA.CV.5966.01,Cluster III,2893.637111
TCGA.CV.5970.01,Cluster III,2712.551411
TCGA.CV.5973.01,Cluster III,2306.488161
TCGA.CV.5976.01,Cluster III,2407.122147
TCGA.CV.5977.01,Cluster III,2380.952309
TCGA.CV.5978.01,Cluster III,2770.169449
TCGA.CV.5979.01,Cluster III,2466.708646
TCGA.CV.6003.01,Cluster III,2363.122881
TCGA.CV.6433.01,Cluster III,3113.113571
TCGA.CV.6436.01,Cluster III,2726.391791
TCGA.CV.6933.01,Cluster III,2740.103217
TCGA.CV.6935.01,Cluster III,2283.206787
TCGA.CV.6936.01,Cluster III,2655.870132
TCGA.CV.6937.01,Cluster III,2237.582123
TCGA.CV.6938.01,Cluster III,3237.54852
TCGA.CV.6939.01,Cluster III,3077.248855
TCGA.CV.6940.01,Cluster III,2264.556819
TCGA.CV.6941.01,Cluster III,2539.86895
TCGA.CV.6942.01,Cluster III,3143.657661
TCGA.CV.6943.01,Cluster III,3480.861355
TCGA.CV.6945.01,Cluster III,2227.053008
TCGA.CV.6948.01,Cluster III,2152.763606
TCGA.CV.6950.01,Cluster III,2464.207355
TCGA.CV.6951.01,Cluster III,2224.992049
TCGA.CV.6952.01,Cluster III,2803.613302
TCGA.CV.6953.01,Cluster III,2401.050755
TCGA.CV.6954.01,Cluster III,2671.656357
TCGA.CV.6955.01,Cluster III,2773.307258
TCGA.CV.6956.01,Cluster III,2068.458465
TCGA.CV.6959.01,Cluster III,2963.121705
TCGA.CV.6960.01,Cluster III,2317.458681
TCGA.CV.6961.01,Cluster III,2773.134174
TCGA.CV.6962.01,Cluster III,1815.625334
TCGA.CV.7089.01,Cluster III,2615.934757
TCGA.CV.7090.01,Cluster III,2960.973716
TCGA.CV.7091.01,Cluster III,2446.325168
TCGA.CV.7095.01,Cluster III,2374.87645
TCGA.CV.7097.01,Cluster III,2952.800496
TCGA.CV.7099.01,Cluster III,2972.935038
TCGA.CV.7100.01,Cluster III,2634.611714
TCGA.CV.7101.01,Cluster III,2714.724471
TCGA.CV.7102.01,Cluster III,2617.621301
TCGA.CV.7103.01,Cluster III,2259.482834
TCGA.CV.7104.01,Cluster III,3047.422452
TCGA.CV.7177.01,Cluster III,2402.071468
TCGA.CV.7178.01,Cluster III,2701.999375
TCGA.CV.7180.01,Cluster III,2218.840308
TCGA.CV.7183.01,Cluster III,2102.023035
TCGA.CV.7235.01,Cluster III,3143.301425
TCGA.CV.7236.01,Cluster III,2657.396887
TCGA.CV.7238.01,Cluster III,2858.902905
TCGA.CV.7242.01,Cluster III,2643.092246
TCGA.CV.7243.01,Cluster III,2416.277924
TCGA.CV.7245.01,Cluster III,2266.793762
TCGA.CV.7247.01,Cluster III,2257.29507
TCGA.CV.7248.01,Cluster III,2607.67856
TCGA.CV.7250.01,Cluster III,2430.217138
TCGA.CV.7252.01,Cluster III,2654.773273
TCGA.CV.7253.01,Cluster III,1929.29044
TCGA.CV.7255.01,Cluster III,2284.261292
TCGA.CV.7261.01,Cluster III,2384.666492
TCGA.CV.7263.01,Cluster III,2703.707184
TCGA.CV.7406.01,Cluster III,2441.169081
TCGA.CV.7407.01,Cluster III,2642.949231
TCGA.CV.7409.01,Cluster III,2458.658685
TCGA.CV.7410.01,Cluster III,3289.809634
TCGA.CV.7411.01,Cluster III,2645.505657
TCGA.CV.7413.01,Cluster III,2776.165103
TCGA.CV.7414.01,Cluster III,2266.492938
TCGA.CV.7415.01,Cluster III,2680.035323
TCGA.CV.7416.01,Cluster III,2378.348396
TCGA.CV.7418.01,Cluster III,2330.445169
TCGA.CV.7422.01,Cluster III,2743.859246
TCGA.CV.7423.01,Cluster III,2428.19184
TCGA.CV.7424.01,Cluster III,2303.212174
TCGA.CV.7425.01,Cluster III,2725.663557
TCGA.CV.7427.01,Cluster III,3003.343319
TCGA.CV.7428.01,Cluster III,2792.569344
TCGA.CV.7429.01,Cluster III,2283.038482
TCGA.CV.7430.01,Cluster III,2152.90358
TCGA.CV.7432.01,Cluster III,2443.839855
TCGA.CV.7433.01,Cluster III,3340.648249
TCGA.CV.7434.01,Cluster III,2579.464636
TCGA.CV.7435.01,Cluster III,2950.872252
TCGA.CV.7437.01,Cluster III,2190.889864
TCGA.CV.7438.01,Cluster III,2911.428842
TCGA.CV.7440.01,Cluster III,2592.140362
TCGA.CV.7446.01,Cluster III,2368.980873
TCGA.CV.7568.01,Cluster III,2105.898108
TCGA.CV.A45O.01,Cluster III,2696.865597
TCGA.CV.A45P.01,Cluster III,2386.133099
TCGA.CV.A45Q.01,Cluster III,2427.568043
TCGA.CV.A45R.01,Cluster III,2721.057968
TCGA.CV.A45T.01,Cluster III,3277.290128
TCGA.CV.A45U.01,Cluster III,2270.587679
TCGA.CV.A45V.01,Cluster III,2808.403655
TCGA.CV.A45W.01,Cluster III,2913.78863
TCGA.CV.A45X.01,Cluster III,2299.992102
TCGA.CV.A45Y.01,Cluster III,3260.062462
TCGA.CV.A45Z.01,Cluster III,2661.435315
TCGA.CV.A460.01,Cluster III,3219.169826
TCGA.CV.A461.01,Cluster III,2905.631245
TCGA.CV.A463.01,Cluster III,2223.188092
TCGA.CV.A464.01,Cluster III,2682.447351
TCGA.CV.A465.01,Cluster III,2122.361233
TCGA.CV.A468.01,Cluster III,3207.630943
TCGA.CV.A6JD.01,Cluster III,2936.581575
TCGA.CV.A6JE.01,Cluster III,2616.471957
TCGA.CV.A6JM.01,Cluster III,2217.711998
TCGA.CV.A6JN.01,Cluster III,2565.374807
TCGA.CV.A6JO.01,Cluster III,2683.146625
TCGA.CV.A6JT.01,Cluster III,2605.058097
TCGA.CV.A6JU.01,Cluster III,2509.898643
TCGA.CV.A6JY.01,Cluster III,2160.66222
TCGA.CV.A6JZ.01,Cluster III,2995.846805
TCGA.CV.A6K0.01,Cluster III,3027.459908
TCGA.CV.A6K1.01,Cluster III,2416.905297
TCGA.CV.A6K2.01,Cluster III,2500.864124
TCGA.CX.7082.01,Cluster III,2385.272682
TCGA.CX.7085.01,Cluster III,3579.844618
TCGA.CX.7086.01,Cluster III,2477.770062
TCGA.CX.7219.01,Cluster III,2828.36079
TCGA.D6.6515.01,Cluster III,3473.235652
TCGA.D6.6516.01,Cluster III,2868.050634
TCGA.D6.6517.01,Cluster III,2621.527142
TCGA.D6.6823.01,Cluster III,2359.271566
TCGA.D6.6825.01,Cluster III,2986.728045
TCGA.D6.6826.01,Cluster III,3188.886017
TCGA.D6.8568.01,Cluster III,3031.396697
TCGA.D6.8569.01,Cluster III,2676.737564
TCGA.D6.A4Z9.01,Cluster III,2597.338163
TCGA.D6.A4ZB.01,Cluster III,2513.282059
TCGA.D6.A6EK.01,Cluster III,2853.990309
TCGA.D6.A6EM.01,Cluster III,3046.112823
TCGA.D6.A6EN.01,Cluster III,3069.751258
TCGA.D6.A6EO.01,Cluster III,2294.538994
TCGA.D6.A6EQ.01,Cluster III,2706.253826
TCGA.D6.A74Q.01,Cluster III,2554.13681
TCGA.DQ.5624.01,Cluster III,2752.339976
TCGA.DQ.5625.01,Cluster III,3078.51973
TCGA.DQ.5629.01,Cluster III,2154.50908
TCGA.DQ.5630.01,Cluster III,3179.299929
TCGA.DQ.5631.01,Cluster III,2212.421305
TCGA.DQ.7588.01,Cluster III,2009.97037
TCGA.DQ.7589.01,Cluster III,1940.461869
TCGA.DQ.7590.01,Cluster III,3594.885034
TCGA.DQ.7591.01,Cluster III,2847.92668
TCGA.DQ.7592.01,Cluster III,2609.335845
TCGA.DQ.7593.01,Cluster III,3319.754811
TCGA.DQ.7594.01,Cluster III,2927.119241
TCGA.DQ.7595.01,Cluster III,2207.313991
TCGA.DQ.7596.01,Cluster III,2697.88257
TCGA.F7.7848.01,Cluster III,2666.440734
TCGA.F7.8298.01,Cluster III,2551.927519
TCGA.F7.8489.01,Cluster III,2989.104611
TCGA.F7.A50G.01,Cluster III,2905.867163
TCGA.F7.A50I.01,Cluster III,2700.963751
TCGA.F7.A50J.01,Cluster III,2535.265681
TCGA.F7.A61S.01,Cluster III,2760.207163
TCGA.F7.A61V.01,Cluster III,2299.284689
TCGA.F7.A61W.01,Cluster III,2082.839378
TCGA.F7.A620.01,Cluster III,2999.764892
TCGA.F7.A622.01,Cluster III,2327.124999
TCGA.F7.A623.01,Cluster III,2094.474896
TCGA.H7.7774.01,Cluster III,2521.814889
TCGA.H7.8501.01,Cluster III,3269.099078
TCGA.H7.8502.01,Cluster III,2483.281299
TCGA.H7.A6C4.01,Cluster III,2783.831305
TCGA.H7.A76A.01,Cluster III,3398.308961
TCGA.HD.7229.01,Cluster III,2627.379307
TCGA.HD.7753.01,Cluster III,2631.208555
TCGA.HD.7754.01,Cluster III,2324.86443
TCGA.HD.7831.01,Cluster III,2528.842684
TCGA.HD.7832.01,Cluster III,2635.670639
TCGA.HD.7917.01,Cluster III,2331.826846
TCGA.HD.8224.01,Cluster III,2276.939887
TCGA.HD.8634.01,Cluster III,2463.632753
TCGA.HD.8635.01,Cluster III,2685.421049
TCGA.HD.A4C1.01,Cluster III,2411.006139
TCGA.HD.A633.01,Cluster III,2309.800364
TCGA.HD.A6HZ.01,Cluster III,3048.008563
TCGA.HD.A6I0.01,Cluster III,2610.570034
TCGA.HL.7533.01,Cluster III,2611.171004
TCGA.IQ.7630.01,Cluster III,2543.367084
TCGA.IQ.7632.01,Cluster III,2348.830289
TCGA.IQ.A61E.01,Cluster III,2580.302337
TCGA.IQ.A61G.01,Cluster III,2163.824581
TCGA.IQ.A61H.01,Cluster III,2219.141911
TCGA.IQ.A61I.01,Cluster III,2964.833412
TCGA.IQ.A61J.01,Cluster III,2690.812779
TCGA.IQ.A61O.01,Cluster III,2629.631573
TCGA.IQ.A6SG.01,Cluster III,2112.700403
TCGA.IQ.A6SH.01,Cluster III,2670.60133
TCGA.KU.A66T.01,Cluster III,2255.110623
TCGA.KU.A6H7.01,Cluster III,2821.463314
TCGA.KU.A6H7.06,Cluster III,2720.841628
TCGA.MT.A51W.01,Cluster III,2613.216826
TCGA.MT.A51X.01,Cluster III,2366.303056
TCGA.MT.A67A.01,Cluster III,2322.225551
TCGA.MT.A67D.01,Cluster III,2974.84327
TCGA.MT.A67F.01,Cluster III,3485.38041
TCGA.MZ.A5BI.01,Cluster III,3422.124567
TCGA.MZ.A6I9.01,Cluster III,2247.443963
TCGA.MZ.A7D7.01,Cluster III,1935.105361
TCGA.P3.A5Q6.01,Cluster III,2173.127811
TCGA.P3.A5QA.01,Cluster III,2391.461517
TCGA.P3.A5QE.01,Cluster III,2893.441995
TCGA.P3.A5QF.01,Cluster III,2265.277622
TCGA.P3.A6SW.01,Cluster III,2546.552995
TCGA.P3.A6SX.01,Cluster III,1983.261557
TCGA.P3.A6T0.01,Cluster III,2086.880925
TCGA.P3.A6T2.01,Cluster III,2314.821887
TCGA.P3.A6T3.01,Cluster III,2247.491927
TCGA.P3.A6T4.01,Cluster III,2310.41833
TCGA.P3.A6T5.01,Cluster III,2608.269062
TCGA.P3.A6T7.01,Cluster III,2598.012848
TCGA.P3.A6T8.01,Cluster III,2547.783019
TCGA.QK.A64Z.01,Cluster III,2374.933145
TCGA.QK.A652.01,Cluster III,2774.278625
TCGA.QK.A6IF.01,Cluster III,3159.323785
TCGA.QK.A6IG.01,Cluster III,2643.297924
TCGA.QK.A6IH.01,Cluster III,2269.262104
TCGA.QK.A6II.01,Cluster III,2707.153059
TCGA.QK.A6IJ.01,Cluster III,2634.964019
TCGA.QK.A6V9.01,Cluster III,2688.508816
TCGA.QK.A6VB.01,Cluster III,1969.527528
TCGA.QK.A6VC.01,Cluster III,3186.325069
TCGA.QK.A8Z7.01,Cluster III,1651.73425
TCGA.QK.A8Z8.01,Cluster III,2295.814278
TCGA.QK.A8Z9.01,Cluster III,2512.645063
TCGA.QK.A8ZA.01,Cluster III,1937.311635
TCGA.QK.A8ZB.01,Cluster III,2661.136549
TCGA.QK.AA3J.01,Cluster III,2467.251639
TCGA.QK.AA3K.01,Cluster III,2665.268548
TCGA.RS.A6TO.01,Cluster III,2584.357734
TCGA.RS.A6TP.01,Cluster III,2318.195793
TCGA.T2.A6WX.01,Cluster III,3093.242189
TCGA.T2.A6WZ.01,Cluster III,2312.306281
TCGA.T2.A6X0.01,Cluster III,2331.407385
TCGA.T2.A6X2.01,Cluster III,2628.533463
TCGA.T3.A92M.01,Cluster III,2684.201441
TCGA.T3.A92N.01,Cluster III,2444.162803
TCGA.TN.A7HI.01,Cluster III,2471.531252
TCGA.TN.A7HJ.01,Cluster III,2440.550309
TCGA.TN.A7HL.01,Cluster III,3179.782054
TCGA.UF.A718.01,Cluster III,2802.524284
TCGA.UF.A719.01,Cluster III,2590.61606
TCGA.UF.A71A.01,Cluster III,1953.161772
TCGA.UF.A71A.06,Cluster III,1709.507172
TCGA.UF.A71B.01,Cluster III,2599.438355
TCGA.UF.A71D.01,Cluster III,2352.854062
TCGA.UF.A71E.01,Cluster III,2129.640705
TCGA.UF.A7J9.01,Cluster III,2431.565311
TCGA.UF.A7JA.01,Cluster III,2033.714162
TCGA.UF.A7JC.01,Cluster III,2212.464142
TCGA.UF.A7JD.01,Cluster III,2641.671712
TCGA.UF.A7JF.01,Cluster III,2493.472009
TCGA.UF.A7JH.01,Cluster III,2724.062558
TCGA.UF.A7JJ.01,Cluster III,3134.757304
TCGA.UF.A7JK.01,Cluster III,1991.125174
TCGA.UF.A7JO.01,Cluster III,3129.625301
TCGA.UF.A7JT.01,Cluster III,3167.447393
TCGA.UF.A7JV.01,Cluster III,3094.722618
TCGA.UP.A6WW.01,Cluster III,2815.903248
TCGA.WA.A7GZ.01,Cluster III,2359.121957
TCGA.WA.A7H4.01,Cluster III,2573.819558
TCGA.B0.4688.01,Cluster III,2456.598698
TCGA.DU.A5TP.01,Cluster III,1981.225596
TCGA.E1.A7YE.01,Cluster III,1771.616227
TCGA.FG.A4MU.01,Cluster III,1974.481611
TCGA.TM.A84C.01,Cluster III,1670.462011
TCGA.CC.A1HT.01,Cluster III,3322.075564
TCGA.CC.A3M9.01,Cluster III,3188.020689
TCGA.CC.A7IJ.01,Cluster III,2610.515162
TCGA.05.4250.01,Cluster III,2986.088565
TCGA.05.4395.01,Cluster III,2949.627836
TCGA.05.4398.01,Cluster III,3207.31101
TCGA.05.5428.01,Cluster III,2514.346024
TCGA.35.4123.01,Cluster III,3385.012175
TCGA.35.5375.01,Cluster III,2324.953589
TCGA.38.4629.01,Cluster III,3215.116636
TCGA.38.4632.01,Cluster III,2990.640284
TCGA.44.2662.01,Cluster III,2968.605927
TCGA.44.2668.01,Cluster III,3606.329444
TCGA.44.3396.01,Cluster III,3363.507305
TCGA.44.5643.01,Cluster III,2520.094219
TCGA.44.A4SS.01,Cluster III,3176.143729
TCGA.49.4494.01,Cluster III,2910.218971
TCGA.49.4506.01,Cluster III,3153.403572
TCGA.49.4507.01,Cluster III,3069.777346
TCGA.49.6761.01,Cluster III,2930.83589
TCGA.49.AAR3.01,Cluster III,3389.525026
TCGA.49.AAR9.01,Cluster III,2087.136363
TCGA.50.5066.01,Cluster III,3315.805866
TCGA.50.5931.01,Cluster III,2010.991735
TCGA.50.6590.01,Cluster III,3088.30577
TCGA.50.6595.01,Cluster III,3111.227896
TCGA.55.7726.01,Cluster III,2815.609623
TCGA.55.8090.01,Cluster III,3075.539843
TCGA.55.8302.01,Cluster III,2880.539868
TCGA.55.8505.01,Cluster III,2835.539804
TCGA.55.8511.01,Cluster III,3113.168649
TCGA.55.8614.01,Cluster III,2818.29791
TCGA.64.1676.01,Cluster III,3098.477094
TCGA.64.5781.01,Cluster III,3136.678258
TCGA.73.4670.01,Cluster III,2698.942151
TCGA.75.6214.01,Cluster III,2269.378143
TCGA.78.7542.01,Cluster III,2577.149857
TCGA.83.5908.01,Cluster III,3155.182347
TCGA.86.7711.01,Cluster III,3045.60811
TCGA.86.7953.01,Cluster III,2966.359286
TCGA.91.6831.01,Cluster III,2615.26888
TCGA.91.6848.01,Cluster III,3192.1013
TCGA.91.8499.01,Cluster III,2245.711512
TCGA.97.8175.01,Cluster III,3067.451515
TCGA.L9.A5IP.01,Cluster III,2826.657326
TCGA.MP.A4TC.01,Cluster III,3087.90944
TCGA.MP.A4TF.01,Cluster III,2661.19947
TCGA.18.3406.01,Cluster III,2898.813119
TCGA.18.3407.01,Cluster III,2897.131865
TCGA.18.3408.01,Cluster III,2313.064016
TCGA.18.3410.01,Cluster III,3167.084157
TCGA.18.3411.01,Cluster III,2612.096548
TCGA.18.3412.01,Cluster III,2389.864343
TCGA.18.3414.01,Cluster III,2546.4561
TCGA.18.3415.01,Cluster III,2763.466875
TCGA.18.3416.01,Cluster III,2942.279623
TCGA.18.3417.01,Cluster III,2820.196998
TCGA.18.3419.01,Cluster III,2572.914345
TCGA.18.3421.01,Cluster III,2645.177859
TCGA.18.4083.01,Cluster III,2012.741586
TCGA.18.4086.01,Cluster III,2598.299793
TCGA.18.4721.01,Cluster III,2802.760022
TCGA.18.5592.01,Cluster III,2073.580692
TCGA.18.5595.01,Cluster III,2008.247613
TCGA.21.1070.01,Cluster III,3116.87413
TCGA.21.1071.01,Cluster III,2509.777617
TCGA.21.1072.01,Cluster III,2170.278226
TCGA.21.1075.01,Cluster III,1859.286058
TCGA.21.1077.01,Cluster III,2480.089794
TCGA.21.1079.01,Cluster III,2482.953806
TCGA.21.1080.01,Cluster III,2438.872357
TCGA.21.1081.01,Cluster III,2138.556719
TCGA.21.1082.01,Cluster III,2463.122413
TCGA.21.1083.01,Cluster III,2672.667027
TCGA.21.5782.01,Cluster III,2587.080492
