ID,Cluster,IFNG
TCGA.A2.A0YI.01,Cluster IV,8.312250854
TCGA.06.2567.01,Cluster II,2.745720102
TCGA.L5.A4OG.01,Cluster III,9.655948133
TCGA.16.1045.01,Cluster IV,5.68363683
TCGA.DA.A3F2.06,Cluster IV,9.251645738
TCGA.2G.AAEW.01,Cluster II,10.70083072
TCGA.BA.5559.01,Cluster III,12.03637725
TCGA.GV.A3JX.01,Cluster II,9.489687946
TCGA.ER.A42L.06,Cluster IV,10.36815212
TCGA.UC.A7PG.06,Cluster III,10.55517301
TCGA.HU.A4H0.01,Cluster II,11.55295193
TCGA.AX.A1CJ.01,Cluster II,7.300837415
TCGA.FG.8186.01,Cluster I,5.090734368
TCGA.4Z.AA7N.01,Cluster IV,8.862071136
TCGA.EL.A3CY.01,Cluster IV,9.70288773
TCGA.RD.A7C1.01,Cluster III,10.81143916
TCGA.31.1953.01,Cluster II,9.50526116
TCGA.AA.3861.01,Cluster I,6.934549688
TCGA.C5.A2LZ.01,Cluster III,10.01375073
TCGA.2Y.A9GV.01,Cluster I,5.829372755
TCGA.B2.5641.01,Cluster IV,10.17088917
TCGA.KU.A6H7.01,Cluster III,12.24608775
TCGA.BH.A1EU.01,Cluster IV,9.105001437
TCGA.FP.A4BE.01,Cluster II,9.845999637
TCGA.AX.A06J.01,Cluster II,6.329825717
TCGA.DD.A1EA.01,Cluster I,8.656225547
TCGA.A2.A04X.01,Cluster II,10.43909689
TCGA.C8.A275.01,Cluster II,10.6074094
TCGA.EM.A3AJ.01,Cluster IV,9.580295224
TCGA.E2.A1B6.01,Cluster II,10.77043431
TCGA.D3.A2JO.06,Cluster IV,11.12973412
TCGA.DD.A73A.01,Cluster I,6.669645012
TCGA.AC.A6IW.01,Cluster II,10.9940519
TCGA.BR.4292.01,Cluster II,9.76370254
TCGA.60.2697.01,Cluster IV,9.406016425
TCGA.A2.A0EP.01,Cluster IV,9.219977494
TCGA.06.2561.01,Cluster I,3.641838727
TCGA.04.1365.01,Cluster II,9.647744506
TCGA.HE.A5NF.01,Cluster I,2.701559239
TCGA.MA.AA3X.01,Cluster III,6.556137285
TCGA.86.8671.01,Cluster IV,11.61061687
TCGA.CS.5393.01,Cluster I,0.482975677
TCGA.VP.A87C.01,Cluster IV,9.872098113
TCGA.D1.A103.01,Cluster II,8.07400227
TCGA.A3.3352.01,Cluster IV,8.85599105
TCGA.90.A4EE.01,Cluster III,11.57486014
TCGA.EM.A3SU.06,Cluster IV,8.080366222
TCGA.DB.A64L.01,Cluster I,3.683364153
TCGA.FY.A40N.01,Cluster I,8.570448644
TCGA.3G.AB0O.01,Cluster II,6.148683797
TCGA.AG.A02N.01,Cluster II,8.15955817
TCGA.WZ.A8D5.01,Cluster II,11.66326538
TCGA.ZJ.AB0H.01,Cluster III,11.02817888
TCGA.BF.AAP0.06,Cluster II,11.42117373
TCGA.CN.4738.01,Cluster III,9.662025068
TCGA.DU.A5TR.01,Cluster I,2.37014807
TCGA.2Y.A9GT.01,Cluster I,10.0477211
TCGA.YG.AA3N.01,Cluster II,9.205560282
TCGA.61.1995.01,Cluster II,7.595858929
TCGA.IG.A4QS.01,Cluster II,7.875295136
TCGA.EE.A2GL.06,Cluster II,8.547996155
TCGA.ET.A39R.01,Cluster IV,11.2300268
TCGA.2G.AAFE.01,Cluster II,9.384638878
TCGA.H7.7774.01,Cluster III,9.307429094
TCGA.E3.A3DY.01,Cluster IV,7.37944499
TCGA.XM.A8RB.01,Cluster I,2.604222903
TCGA.UY.A78K.01,Cluster II,10.05031595
TCGA.R5.A7ZI.01,Cluster II,9.762524783
TCGA.05.5420.01,Cluster II,12.44773452
TCGA.EX.A69L.01,Cluster III,11.85552992
TCGA.24.1930.01,Cluster IV,9.494840919
TCGA.BR.8484.01,Cluster IV,9.522268706
TCGA.E9.A243.01,Cluster IV,12.06326712
TCGA.E2.A15E.06,Cluster I,5.586087831
TCGA.97.A4LX.01,Cluster IV,11.29598466
TCGA.2V.A95S.01,Cluster I,11.80459901
TCGA.EY.A215.01,Cluster II,8.35620762
TCGA.ZB.A961.01,Cluster I,9.679051603
TCGA.EA.A3QD.01,Cluster II,11.56915186
TCGA.AJ.A23O.01,Cluster II,9.697039302
TCGA.FE.A231.01,Cluster I,2.451640863
TCGA.JW.A5VL.01,Cluster III,11.02577012
TCGA.FE.A230.01,Cluster I,9.903982662
TCGA.XF.A9T5.01,Cluster II,11.34738929
TCGA.ET.A3DO.01,Cluster IV,10.64705236
TCGA.XF.AAN2.01,Cluster II,10.40031599
TCGA.55.7994.01,Cluster II,10.99924482
TCGA.EB.A5UL.06,Cluster II,10.19118251
TCGA.CJ.4637.01,Cluster IV,12.31841062
TCGA.R5.A805.01,Cluster III,7.059765033
TCGA.WE.A8ZO.06,Cluster II,10.19201958
TCGA.EM.A2P1.01,Cluster IV,10.69398516
TCGA.06.0141.01,Cluster IV,5.926326099
TCGA.Q9.A6FW.01,Cluster III,5.382299456
TCGA.E9.A248.01,Cluster II,10.61211857
TCGA.C8.A12U.01,Cluster II,10.27229268
TCGA.09.2051.01,Cluster II,7.31667043
TCGA.55.7995.01,Cluster II,11.41779096
TCGA.AG.3892.01,Cluster II,9.965893421
TCGA.CQ.A4CE.01,Cluster III,10.26304341
TCGA.CQ.6223.01,Cluster III,9.082227656
TCGA.44.2656.01,Cluster IV,11.31495945
TCGA.BS.A0V6.01,Cluster II,7.407179965
TCGA.AA.A02Y.01,Cluster I,8.870047613
TCGA.MP.A4T6.01,Cluster I,8.369925238
TCGA.2G.AAFG.05,Cluster II,11.02488656
TCGA.S7.A7WX.01,Cluster I,6.611353152
TCGA.UZ.A9PO.01,Cluster I,2.240517963
TCGA.ET.A3DU.01,Cluster IV,10.56238732
TCGA.BG.A0MO.01,Cluster II,9.732007858
TCGA.S8.A6BV.01,Cluster IV,7.221904724
TCGA.G3.A5SK.01,Cluster I,7.795027
TCGA.10.0936.01,Cluster II,7.469708616
TCGA.C8.A27B.01,Cluster II,11.42364758
TCGA.HC.A8CY.01,Cluster I,8.716863139
TCGA.66.2794.01,Cluster III,11.40366555
TCGA.DE.A0XZ.01,Cluster IV,9.001864028
TCGA.B8.5551.01,Cluster IV,11.88639995
TCGA.MU.A51Y.01,Cluster II,10.97704003
TCGA.AQ.A7U7.01,Cluster IV,10.28414685
TCGA.XC.AA0X.01,Cluster III,5.749566831
TCGA.BG.A0MU.01,Cluster II,6.127119569
TCGA.A8.A0A7.01,Cluster IV,11.28581174
TCGA.ER.A2NH.06,Cluster IV,12.11512808
TCGA.B0.4818.01,Cluster IV,9.638601169
TCGA.EE.A3AA.06,Cluster II,8.420122633
TCGA.CN.6995.01,Cluster III,11.3318417
TCGA.C8.A12K.01,Cluster II,12.20889801
TCGA.2G.AAF4.01,Cluster II,10.1167662
TCGA.XF.AAN0.01,Cluster II,7.543742837
TCGA.L5.A4ON.01,Cluster IV,7.075111627
TCGA.FD.A43P.01,Cluster II,11.03011158
TCGA.Z2.AA3V.06,Cluster II,8.794756162
TCGA.KK.A8IL.01,Cluster IV,8.604131977
TCGA.XE.AAOF.01,Cluster II,10.62222017
TCGA.61.1740.01,Cluster II,9.612427931
TCGA.CR.7368.01,Cluster III,8.770571238
TCGA.A3.3320.01,Cluster IV,8.322539581
TCGA.55.7725.01,Cluster I,10.12320699
TCGA.D1.A160.01,Cluster II,8.986586232
TCGA.96.A4JL.01,Cluster III,10.93630537
TCGA.55.8621.01,Cluster IV,10.06506779
TCGA.A2.A0ET.01,Cluster I,7.448768252
TCGA.GU.A766.01,Cluster III,13.24161556
TCGA.43.5668.01,Cluster IV,10.46866859
TCGA.AA.A00W.01,Cluster II,NA
TCGA.DB.5276.01,Cluster I,4.162602589
TCGA.BR.8372.01,Cluster II,11.16564569
TCGA.DF.A2KS.01,Cluster II,9.100131828
TCGA.GC.A6I1.01,Cluster III,10.78950611
TCGA.IB.AAUT.01,Cluster IV,7.834599207
TCGA.4V.A9QT.01,Cluster I,7.272267288
TCGA.JY.A939.01,Cluster IV,9.257759745
TCGA.D1.A15W.01,Cluster IV,8.041170548
TCGA.B0.4846.01,Cluster IV,10.781956
TCGA.UY.A78P.01,Cluster III,11.18649673
TCGA.EE.A3AE.06,Cluster II,10.1166775
TCGA.06.0645.01,Cluster IV,2.738661015
TCGA.GM.A2DH.01,Cluster II,10.24559126
TCGA.D8.A1JN.01,Cluster I,7.999640577
TCGA.J8.A4HW.06,Cluster IV,7.128104941
TCGA.DR.A0ZM.01,Cluster II,11.4700596
TCGA.EW.A6SB.01,Cluster II,11.32648231
TCGA.HZ.8003.01,Cluster IV,9.396388245
TCGA.EY.A214.01,Cluster IV,7.44955296
TCGA.A3.3370.01,Cluster IV,10.0760159
TCGA.AA.3543.01,Cluster II,9.981578009
TCGA.A2.A0YK.01,Cluster IV,9.682031804
TCGA.29.2428.01,Cluster II,9.776669402
TCGA.A5.A2K3.01,Cluster II,12.44965207
TCGA.BH.A0W5.01,Cluster IV,9.211840029
TCGA.SX.A7SR.01,Cluster I,2.546409379
TCGA.66.2785.01,Cluster III,11.58485192
TCGA.BP.4989.01,Cluster IV,10.91398232
TCGA.D1.A16D.01,Cluster IV,NA
TCGA.GF.A6C9.06,Cluster IV,10.32171528
TCGA.FE.A23A.01,Cluster IV,9.623391089
TCGA.FW.A5DY.06,Cluster II,8.797070697
TCGA.AA.A00R.01,Cluster III,11.06809257
TCGA.A8.A09G.01,Cluster II,9.449557229
TCGA.E9.A3QA.01,Cluster II,11.36548438
TCGA.29.1699.01,Cluster II,NA
TCGA.FG.8182.01,Cluster I,0.544412282
TCGA.BH.A8FZ.01,Cluster IV,7.814548429
TCGA.AG.A00Y.01,Cluster II,6.260684307
TCGA.BP.4963.01,Cluster IV,8.970239822
TCGA.BP.4973.01,Cluster IV,9.246095388
TCGA.EE.A29M.06,Cluster II,9.838487143
TCGA.AA.3971.01,Cluster II,7.97788818
TCGA.22.1005.01,Cluster IV,11.36544114
TCGA.ZC.AAAA.01,Cluster II,6.455023257
TCGA.78.7539.01,Cluster I,10.1906286
TCGA.ER.A198.06,Cluster II,8.523070192
TCGA.B5.A0K2.01,Cluster II,8.269921845
TCGA.AK.3455.01,Cluster I,11.25583301
TCGA.SP.A6QC.01,Cluster I,2.812732652
TCGA.CQ.5325.01,Cluster III,11.63827211
TCGA.2H.A9GI.01,Cluster II,4.801378883
TCGA.BJ.A28X.01,Cluster IV,10.3293397
TCGA.CD.8532.01,Cluster IV,10.05380195
TCGA.CZ.4861.01,Cluster IV,9.757019832
TCGA.E2.A1IK.01,Cluster II,8.254378515
TCGA.CJ.6030.01,Cluster IV,9.743425092
TCGA.IG.A7DP.01,Cluster IV,12.34332504
TCGA.EE.A2A6.06,Cluster II,9.865850097
TCGA.YU.A912.01,Cluster II,10.61730982
TCGA.RD.A8N1.01,Cluster IV,9.434358396
TCGA.A3.3374.01,Cluster IV,2.82472843
TCGA.CZ.5460.01,Cluster IV,9.210218012
TCGA.CV.6433.01,Cluster III,11.90317467
TCGA.BR.4280.01,Cluster II,9.558812071
TCGA.DD.A1EC.01,Cluster IV,10.92597571
TCGA.D7.6817.01,Cluster IV,6.874372863
TCGA.2G.AAHT.01,Cluster II,10.42277667
TCGA.18.3419.01,Cluster III,10.49372222
TCGA.69.8254.01,Cluster IV,8.568343636
TCGA.BK.A0CA.01,Cluster II,4.971379686
TCGA.VQ.AA6J.01,Cluster IV,10.32356378
TCGA.HT.8110.01,Cluster I,2.693774767
TCGA.D3.A51E.06,Cluster II,10.73257438
TCGA.MZ.A5BI.01,Cluster III,10.75891499
TCGA.25.1313.01,Cluster II,NA
TCGA.AP.A1DP.01,Cluster II,NA
TCGA.TP.A8TT.01,Cluster IV,10.11316208
TCGA.5G.A9ZZ.01,Cluster I,7.575210786
TCGA.W2.A7HE.01,Cluster I,7.348922039
TCGA.XE.AAOB.01,Cluster IV,11.6821999
TCGA.DU.6396.01,Cluster I,2.588613457
TCGA.DK.A1A6.01,Cluster II,9.068324208
TCGA.V5.AASW.01,Cluster II,6.911711314
TCGA.24.2290.01,Cluster II,NA
TCGA.RP.A693.06,Cluster II,9.740312411
TCGA.CJ.6028.01,Cluster IV,11.31348299
TCGA.B5.A11H.01,Cluster II,9.168439768
TCGA.HF.7132.01,Cluster IV,8.935031733
TCGA.D1.A16V.01,Cluster II,9.000347214
TCGA.AA.3856.01,Cluster II,8.716914632
TCGA.VQ.A91U.01,Cluster II,9.524496895
TCGA.CJ.4894.01,Cluster IV,10.83421305
TCGA.44.2661.01,Cluster IV,10.83711911
TCGA.C5.A2LY.01,Cluster I,11.83658775
TCGA.D1.A16J.01,Cluster II,8.125498809
TCGA.86.A456.01,Cluster IV,8.517374227
TCGA.BS.A0UJ.01,Cluster II,6.606105238
TCGA.US.A77G.01,Cluster II,2.546348133
TCGA.GN.A4U8.06,Cluster II,10.58235541
TCGA.QG.A5Z2.01,Cluster I,8.372007677
TCGA.D7.8570.01,Cluster III,10.99642582
TCGA.GJ.A3OU.01,Cluster IV,9.630639409
TCGA.V1.A8MF.01,Cluster IV,6.18448309
TCGA.AR.A2LH.01,Cluster IV,6.865840514
TCGA.E7.A541.01,Cluster II,9.168891626
TCGA.DD.AACZ.01,Cluster I,9.566403033
TCGA.DD.AADN.01,Cluster I,9.572030489
TCGA.D3.A3CF.06,Cluster II,9.472741957
TCGA.AX.A2HA.01,Cluster II,9.571622791
TCGA.BS.A0UF.01,Cluster II,10.16295047
TCGA.A2.A0CO.01,Cluster IV,8.170754289
TCGA.S9.A6WO.01,Cluster I,1.177002829
TCGA.DD.A4NI.01,Cluster I,9.152925473
TCGA.VS.A8Q8.01,Cluster III,11.41657023
TCGA.MP.A4TH.01,Cluster IV,9.036533812
TCGA.S9.A7J3.01,Cluster I,0.788826665
TCGA.DB.A64V.01,Cluster I,4.490378811
TCGA.CV.7242.01,Cluster III,9.125493387
TCGA.VQ.A8PC.01,Cluster IV,NA
TCGA.F7.A620.01,Cluster III,12.35883101
TCGA.VS.A9U7.01,Cluster III,11.78152276
TCGA.EJ.A7NN.01,Cluster IV,5.957480461
TCGA.HD.8314.01,Cluster II,7.610332703
TCGA.CN.6996.01,Cluster III,11.58397106
TCGA.BR.4191.01,Cluster IV,9.243797671
TCGA.CH.5751.01,Cluster IV,9.706982512
TCGA.ER.A197.06,Cluster II,10.47745685
TCGA.61.2109.01,Cluster II,NA
TCGA.HC.7233.01,Cluster IV,8.633123074
TCGA.HU.A4GY.01,Cluster IV,9.885405322
TCGA.CH.5766.01,Cluster I,8.072784278
TCGA.V5.A7RB.01,Cluster II,7.53386643
TCGA.OL.A66H.01,Cluster II,7.432280762
TCGA.IA.A83T.01,Cluster I,5.316640684
TCGA.CX.7085.01,Cluster III,10.47214176
TCGA.B8.5553.01,Cluster IV,10.12343834
TCGA.EJ.A7NJ.01,Cluster I,6.893479776
TCGA.DJ.A3VL.01,Cluster IV,9.482465026
TCGA.CG.4469.01,Cluster IV,7.11693665
TCGA.CU.A0YR.01,Cluster IV,9.274390605
TCGA.24.1551.01,Cluster II,8.183667662
TCGA.S9.A6U9.01,Cluster I,1.420319533
TCGA.ZG.A9MC.01,Cluster IV,8.994563293
TCGA.W3.A824.06,Cluster II,10.97390383
TCGA.CJ.4641.01,Cluster IV,10.79291278
TCGA.EY.A1GU.01,Cluster II,5.468560188
TCGA.DK.A3WY.01,Cluster II,9.876849287
TCGA.AJ.A2QL.01,Cluster II,NA
TCGA.FS.A4F8.06,Cluster IV,9.433584894
TCGA.TQ.A7RH.01,Cluster I,1.47031346
TCGA.VS.A9V3.01,Cluster III,9.752236631
TCGA.BC.A8YO.01,Cluster I,10.56544789
TCGA.D1.A1O7.01,Cluster II,6.256099404
TCGA.DD.AADS.01,Cluster I,7.699970165
TCGA.AY.4071.01,Cluster II,7.80546419
TCGA.AA.A01Q.01,Cluster II,8.202354633
TCGA.97.8552.01,Cluster IV,7.494760699
TCGA.EW.A1J1.01,Cluster II,9.160034902
TCGA.BT.A20J.01,Cluster II,10.21768708
TCGA.BR.4362.01,Cluster II,10.30288193
TCGA.D1.A17D.01,Cluster II,NA
TCGA.EE.A2GC.06,Cluster II,11.07749095
TCGA.D1.A1NS.01,Cluster II,4.967695533
TCGA.55.7911.01,Cluster II,11.1543211
TCGA.K4.A6FZ.01,Cluster III,8.332451712
TCGA.HT.7601.01,Cluster I,6.167333954
TCGA.B0.5699.01,Cluster IV,7.271892474
TCGA.AA.3552.01,Cluster II,7.545182093
TCGA.91.8496.01,Cluster IV,6.437410733
TCGA.L5.A8NW.01,Cluster III,7.583632309
TCGA.T2.A6WX.01,Cluster III,12.73838405
TCGA.21.1070.01,Cluster III,11.68978391
TCGA.A6.2672.01,Cluster III,10.25752349
TCGA.FV.A4ZQ.01,Cluster I,10.9124114
TCGA.AG.3608.01,Cluster II,8.146415174
TCGA.XF.AAML.01,Cluster I,7.952877576
TCGA.BP.4798.01,Cluster IV,12.10723037
TCGA.A5.A0R8.01,Cluster II,7.743780724
TCGA.55.7284.01,Cluster IV,7.747679838
TCGA.EM.A2P1.06,Cluster IV,9.923812489
TCGA.DK.AA77.01,Cluster I,9.430012227
TCGA.AX.A06F.01,Cluster II,10.08772558
TCGA.92.8065.01,Cluster III,9.082373925
TCGA.52.7622.01,Cluster III,10.45125493
TCGA.EM.A3SZ.01,Cluster I,7.931470612
TCGA.B0.5705.01,Cluster IV,9.078048062
TCGA.E7.A6MF.01,Cluster I,4.9946448
TCGA.56.8625.01,Cluster IV,11.19795323
TCGA.DW.7837.01,Cluster I,5.646572608
TCGA.IB.AAUR.01,Cluster IV,3.121324991
TCGA.DU.5872.02,Cluster IV,8.16259585
TCGA.XU.AAXV.01,Cluster II,2.824523175
TCGA.FY.A3NN.01,Cluster I,5.344431555
TCGA.HZ.A4BK.01,Cluster IV,7.341495088
TCGA.37.3792.01,Cluster IV,11.49848414
TCGA.BG.A18B.01,Cluster II,8.92924054
TCGA.AR.A0TX.01,Cluster IV,10.22915912
TCGA.SP.A6QF.01,Cluster I,6.96756647
TCGA.4Z.AA81.01,Cluster II,10.93302734
TCGA.62.A46Y.01,Cluster IV,9.26698666
TCGA.CJ.4884.01,Cluster IV,9.662275593
TCGA.KS.A41J.01,Cluster I,7.974262142
TCGA.IM.A41Z.01,Cluster I,8.499175717
TCGA.04.1348.01,Cluster II,10.25731855
TCGA.E9.A3Q9.01,Cluster IV,6.859021072
TCGA.CZ.5463.01,Cluster IV,9.945238573
TCGA.CF.A47S.01,Cluster I,7.065093604
TCGA.39.5011.01,Cluster II,11.49242126
TCGA.EE.A3JE.06,Cluster IV,12.4219124
TCGA.ZF.AA4X.01,Cluster I,4.636240448
TCGA.3S.AAYX.01,Cluster I,4.77581199
TCGA.86.8076.01,Cluster IV,10.39990472
TCGA.FG.6689.01,Cluster I,0.539239841
TCGA.CR.5249.01,Cluster III,9.185318249
TCGA.91.6835.01,Cluster IV,10.18851327
TCGA.A2.A04Y.01,Cluster IV,7.588405775
TCGA.ZM.AA0B.01,Cluster II,9.820353886
TCGA.S7.A7WT.01,Cluster I,4.038685133
TCGA.EL.A3CW.01,Cluster IV,7.344615997
TCGA.EE.A2MH.06,Cluster II,9.264476055
TCGA.BB.4217.01,Cluster III,7.445572948
TCGA.EM.A1CW.01,Cluster I,8.156034404
TCGA.37.4130.01,Cluster II,12.70633304
TCGA.EC.A1NJ.01,Cluster II,9.776995373
TCGA.04.1362.01,Cluster II,5.053586545
TCGA.60.2706.01,Cluster II,9.872193851
TCGA.CG.4477.01,Cluster IV,10.79615287
TCGA.AG.3583.01,Cluster II,6.456447908
TCGA.C5.A2M1.01,Cluster II,11.20259121
TCGA.HT.7616.01,Cluster I,2.930359947
TCGA.GM.A2DN.01,Cluster IV,10.3088662
TCGA.P5.A736.01,Cluster I,1.924882477
TCGA.ZG.A9M4.01,Cluster I,9.050541037
TCGA.B3.3925.01,Cluster I,5.691861819
TCGA.BA.A4IG.01,Cluster III,8.897785245
TCGA.VS.A94W.01,Cluster III,10.79700893
TCGA.XF.AAMQ.01,Cluster II,10.87573196
TCGA.FP.7916.01,Cluster IV,10.86072403
TCGA.ZB.A96R.01,Cluster I,6.726997736
TCGA.DK.A3IU.01,Cluster IV,11.96686472
TCGA.WB.A819.01,Cluster I,8.380508641
TCGA.4Z.AA89.01,Cluster I,6.755814876
TCGA.86.7954.01,Cluster IV,11.59854558
TCGA.FS.A1ZW.06,Cluster II,10.67794707
TCGA.HU.8238.01,Cluster IV,NA
TCGA.2G.AAGI.05,Cluster II,9.900242765
TCGA.LN.A9FO.01,Cluster III,10.67855141
TCGA.B6.A0IJ.01,Cluster II,11.17176168
TCGA.EE.A2MG.06,Cluster IV,9.429384262
TCGA.HC.7211.01,Cluster I,5.475866457
TCGA.HU.8610.01,Cluster IV,8.125822711
TCGA.AJ.A2QK.01,Cluster II,9.490417894
TCGA.BG.A0VW.01,Cluster II,8.468001164
TCGA.ET.A25I.01,Cluster IV,7.870242091
TCGA.B6.A0X1.01,Cluster II,10.07537058
TCGA.CN.5369.01,Cluster III,11.78869018
TCGA.EM.A4FO.01,Cluster IV,9.910297239
TCGA.15.1444.01,Cluster I,1.990198601
TCGA.KV.A6GD.01,Cluster IV,6.625949221
TCGA.G2.AA3B.01,Cluster I,8.36592581
TCGA.AF.2691.01,Cluster II,7.168626299
TCGA.CH.5750.01,Cluster II,7.614696005
TCGA.85.A513.01,Cluster IV,9.927950665
TCGA.A2.A3XZ.01,Cluster II,9.1387019
TCGA.E6.A1LZ.01,Cluster I,9.524602496
TCGA.HT.8013.01,Cluster I,1.592527177
TCGA.FY.A40K.01,Cluster IV,6.137411952
TCGA.AP.A05O.01,Cluster II,8.255849324
TCGA.CV.A461.01,Cluster III,11.62316325
TCGA.HW.A5KK.01,Cluster I,1.469487556
TCGA.BP.5201.01,Cluster IV,10.83300889
TCGA.BH.A6R8.01,Cluster II,8.244673196
TCGA.20.1685.01,Cluster II,4.812100013
TCGA.AA.3678.01,Cluster II,7.674444483
TCGA.D8.A1J8.01,Cluster III,11.97702929
TCGA.XE.A8H5.01,Cluster II,10.61632151
TCGA.3E.AAAY.01,Cluster IV,7.583900892
TCGA.AX.A05Z.01,Cluster II,10.90392302
TCGA.AG.3580.01,Cluster II,8.281892962
TCGA.25.1630.01,Cluster II,5.474503192
TCGA.SX.A7SN.01,Cluster I,5.117513639
TCGA.DQ.5625.01,Cluster III,12.30038096
TCGA.E2.A108.01,Cluster IV,11.23859449
TCGA.EY.A1GW.01,Cluster II,NA
TCGA.WZ.A7V5.01,Cluster II,9.687210751
TCGA.XF.A9SI.01,Cluster II,11.40759437
TCGA.2Z.A9J5.01,Cluster I,5.779859003
TCGA.98.A53C.01,Cluster IV,9.220680543
TCGA.32.1980.01,Cluster IV,6.417204257
TCGA.DD.AAVX.01,Cluster I,8.580118498
TCGA.IB.A5SP.01,Cluster IV,5.281993599
TCGA.A3.3331.01,Cluster IV,9.169185026
TCGA.IB.AAUW.01,Cluster IV,7.180633885
TCGA.ZM.AA0N.01,Cluster II,10.22125579
TCGA.HT.8563.01,Cluster IV,8.237743327
TCGA.VS.A9UB.01,Cluster III,11.93606127
TCGA.XM.A8R8.01,Cluster IV,11.75919501
TCGA.AA.3681.01,Cluster II,8.350094
TCGA.B2.4101.01,Cluster IV,9.74799422
TCGA.B6.A0I2.01,Cluster II,11.80723991
TCGA.MP.A4TJ.01,Cluster IV,11.11667918
TCGA.DU.A5TP.01,Cluster III,2.1461416
TCGA.BH.A1F0.01,Cluster IV,10.44468878
TCGA.BG.A0W1.01,Cluster II,NA
TCGA.CR.6484.01,Cluster III,10.81515004
TCGA.CZ.5454.01,Cluster IV,8.566952811
TCGA.EW.A1J6.01,Cluster II,9.556745102
TCGA.LN.A49S.01,Cluster III,8.484168313
TCGA.AG.3882.01,Cluster II,8.287759957
TCGA.NJ.A4YQ.01,Cluster II,10.56438447
TCGA.HZ.7918.01,Cluster IV,10.61772513
TCGA.VS.A957.01,Cluster I,6.934977019
TCGA.E7.A678.01,Cluster I,4.908532547
TCGA.HU.8602.01,Cluster III,10.27677167
TCGA.A2.A0YH.01,Cluster II,8.09019934
TCGA.55.8208.01,Cluster IV,11.40892357
TCGA.DJ.A2Q5.01,Cluster IV,9.558228013
TCGA.AA.3970.01,Cluster II,7.902282726
TCGA.KK.A6DY.01,Cluster II,7.412754797
TCGA.IR.A3LK.01,Cluster III,11.23217142
TCGA.AR.A0U4.01,Cluster III,9.709954009
TCGA.D8.A1JG.01,Cluster II,10.42453265
TCGA.AA.A022.01,Cluster II,10.3731166
TCGA.E2.A15I.01,Cluster IV,8.227202738
TCGA.CN.5374.01,Cluster III,9.862147262
TCGA.SR.A6MZ.01,Cluster IV,7.717605197
TCGA.D3.A1Q3.06,Cluster II,8.616454007
TCGA.QT.A5XM.01,Cluster IV,2.778365308
TCGA.86.8056.01,Cluster IV,7.61732834
TCGA.CQ.5333.01,Cluster III,12.31168843
TCGA.D8.A27E.01,Cluster I,6.626215438
TCGA.QK.A6VC.01,Cluster III,11.16247268
TCGA.HT.A5R5.01,Cluster I,2.140162628
TCGA.EM.A4G1.01,Cluster I,2.856713117
TCGA.D5.6530.01,Cluster II,9.747981522
TCGA.EO.A22T.01,Cluster II,8.847058868
TCGA.CH.5789.01,Cluster IV,2.351618962
TCGA.JY.A93E.01,Cluster IV,9.63181062
TCGA.60.2698.01,Cluster III,8.792890412
TCGA.VF.A8AD.01,Cluster II,10.68488126
TCGA.D1.A1O8.01,Cluster II,10.44069877
TCGA.AG.3593.01,Cluster II,8.113639979
TCGA.ZF.A9R5.01,Cluster I,4.508776346
TCGA.XU.AAXX.01,Cluster I,5.550873695
TCGA.CN.6012.01,Cluster III,9.368451175
TCGA.EY.A1GK.01,Cluster II,8.997288657
TCGA.EW.A423.01,Cluster II,7.811053143
TCGA.EK.A2RA.01,Cluster III,11.43192551
TCGA.S9.A7R2.01,Cluster I,1.958205473
TCGA.99.AA5R.01,Cluster IV,9.811883787
TCGA.DU.8163.01,Cluster I,1.508905267
TCGA.L5.A8NG.01,Cluster IV,7.655222117
TCGA.06.0152.02,Cluster III,10.06260648
TCGA.BJ.A2N9.01,Cluster I,9.191267014
TCGA.B9.A69E.01,Cluster IV,8.343014533
TCGA.E2.A159.01,Cluster II,10.66766791
TCGA.CR.6467.01,Cluster III,10.34891653
TCGA.WZ.A7V3.01,Cluster II,9.186809656
TCGA.B6.A3ZX.01,Cluster II,9.214822303
TCGA.C5.A1BQ.01,Cluster III,10.83678464
TCGA.S3.AA10.01,Cluster III,12.46949079
TCGA.WE.A8K1.06,Cluster II,10.33965191
TCGA.L5.A4OI.01,Cluster II,NA
TCGA.A2.A0YF.01,Cluster IV,6.113258348
TCGA.HU.8244.01,Cluster I,NA
TCGA.B0.4815.01,Cluster IV,11.44640221
TCGA.91.6849.01,Cluster IV,7.282496339
TCGA.EJ.5508.01,Cluster IV,5.917672025
TCGA.2X.A9D6.01,Cluster II,9.879558772
TCGA.D1.A16G.01,Cluster II,NA
TCGA.DJ.A2PX.01,Cluster IV,9.326487223
TCGA.91.8497.01,Cluster IV,7.369584649
TCGA.EM.A2OZ.01,Cluster I,5.811688287
TCGA.D3.A3MR.06,Cluster II,10.90966686
TCGA.AG.A008.01,Cluster II,6.378532784
TCGA.D6.6516.01,Cluster III,10.0342221
TCGA.CJ.4888.01,Cluster IV,11.5857562
TCGA.ZB.A96O.01,Cluster I,5.375894864
TCGA.B1.A655.01,Cluster I,5.502138149
TCGA.AA.3510.01,Cluster II,7.528690629
TCGA.A3.3329.01,Cluster IV,9.446639288
TCGA.E8.A418.01,Cluster I,8.251010487
TCGA.LL.A5YN.01,Cluster II,9.862243329
